MA_Period,Final_Balance,Total_Return_Pct,Balance_2013,Return_2013_Pct,Balance_2014,Return_2014_Pct,Balance_2015,Return_2015_Pct,Balance_2016,Return_2016_Pct,Balance_2017,Return_2017_Pct,Balance_2018,Return_2018_Pct,Balance_2019,Return_2019_Pct,Balance_2020,Return_2020_Pct,Balance_2021,Return_2021_Pct,Balance_2022,Return_2022_Pct,Balance_2023,Return_2023_Pct,Balance_2024,Return_2024_Pct,Balance_2025,Return_2025_Pct
49,2.826216584564983e-162,-100.0,950495.0495049505,-4.950495049504944,3.2335776151247286e-11,-100.0,1.3599019418771383e-29,-100.0,9.817220965588972e-53,-100.0,6.011621691606265e-65,-99.99999999993877,1.8524630877619596e-79,-99.99999999999969,1.4624190363395042e-93,-99.99999999999922,1.81950167721485e-107,-99.99999999999875,4.952029841748802e-121,-99.99999999999729,3.807066245024477e-135,-99.99999999999923,4.4216045860579565e-148,-99.99999999998839,1.1706904004902349e-160,-99.99999999997353,2.826216584564983e-162,-97.58585482260598
50,6.875820479036123e-160,-100.0,950495.0495049505,-4.950495049504944,4.474069544642601e-11,-100.0,3.662392817915871e-29,-100.0,7.533631743319892e-52,-100.0,6.359376521649956e-64,-99.99999999991559,3.5929002655082097e-78,-99.99999999999943,5.6867857035554774e-92,-99.99999999999841,9.029720705094664e-106,-99.99999999999841,4.034749642053249e-119,-99.99999999999554,5.038017356294116e-133,-99.99999999999875,6.108125722450181e-146,-99.99999999998788,2.7514343280963885e-158,-99.99999999995495,6.875820479036123e-160,-97.50100505440984
51,1.7828526404378546e-158,-100.0,950495.0495049505,-4.950495049504944,6.842701662403972e-11,-99.99999999999999,5.801149100586687e-29,-100.0,1.790353613859459e-51,-100.0,1.4151581673719892e-63,-99.99999999992096,9.3878293334341e-78,-99.99999999999933,2.226437767685148e-91,-99.99999999999763,3.0865918503407046e-105,-99.99999999999861,1.7718967973289162e-118,-99.99999999999426,4.289610169250921e-132,-99.99999999999758,5.7983607658287596e-145,-99.99999999998647,7.162640270544775e-157,-99.99999999987648,1.7828526404378546e-158,-97.51090020844751
52,9.910095576176096e-157,-100.0,1000000.0,0.0,7.200042771407597e-11,-99.99999999999999,7.42588903120946e-29,-100.0,3.94417275009377e-51,-100.0,5.555082656877003e-63,-99.99999999985916,4.8095811478559106e-77,-99.99999999999913,1.3554880707488489e-90,-99.99999999999719,3.4381175033398665e-104,-99.99999999999747,2.3805626112377683e-117,-99.99999999999307,8.802324077826971e-131,-99.9999999999963,2.704321243351593e-143,-99.99999999996928,3.464693350076401e-155,-99.99999999987187,9.910095576176096e-157,-97.13969042138821
53,3.185586103816231e-155,-100.0,1000000.0,0.0,1.364969490043597e-10,-99.99999999999999,1.487782634665575e-28,-100.0,1.495286141130486e-50,-100.0,3.0979616675029576e-62,-99.99999999979282,2.419072922939653e-76,-99.99999999999922,8.132349548433636e-90,-99.99999999999663,2.5214044113795295e-103,-99.9999999999969,2.5744994041606095e-116,-99.99999999998978,1.9237056403787496e-129,-99.99999999999253,4.798906970244926e-142,-99.99999999997506,1.0172281327684812e-153,-99.99999999978803,3.185586103816231e-155,-96.86836610078177
54,5.085728538797425e-154,-100.0,1000000.0,0.0,2.642004015102146e-10,-99.99999999999997,3.584174416055008e-28,-100.0,4.273049885899112e-50,-100.0,9.537833524103715e-62,-99.99999999977679,7.696551488856469e-76,-99.99999999999919,2.9807970798869113e-89,-99.99999999999612,1.1494146731029223e-102,-99.99999999999615,1.647467249708297e-115,-99.99999999998566,1.6235788259792384e-128,-99.99999999999014,4.290323508195096e-141,-99.99999999997358,1.491052848382561e-152,-99.99999999965247,5.085728538797425e-154,-96.58916949569277
55,2.027259000608577e-152,-100.0,1000000.0,0.0,2.331239651057167e-10,-99.99999999999997,3.6081272645247186e-28,-100.0,7.615873699139078e-50,-100.0,2.7911217687823188e-61,-99.99999999963352,2.5110077098797424e-75,-99.9999999999991,1.0801306221014768e-88,-99.99999999999571,6.1682993754396e-102,-99.99999999999429,2.7542581732255994e-114,-99.99999999995535,3.524240415419179e-127,-99.9999999999872,1.1862986166118349e-139,-99.99999999996633,5.44848634235885e-151,-99.9999999995407,2.027259000608577e-152,-96.27922532383388
56,3.85403410811669e-151,-100.0,1000000.0,0.0,3.456422237456695e-10,-99.99999999999997,8.799136990456253e-28,-100.0,2.6270853633499417e-49,-100.0,7.222535624483957e-61,-99.99999999972508,1.0548442148837107e-74,-99.99999999999854,5.818772851568737e-88,-99.99999999999449,4.50627342945567e-101,-99.99999999999226,2.3988480637152696e-113,-99.99999999994677,4.487088365831895e-126,-99.9999999999813,1.8240195630074024e-138,-99.99999999995936,1.0454030052817208e-149,-99.99999999942688,3.85403410811669e-151,-96.31335084302911
57,1.5763149645885218e-149,-100.0,1000000.0,0.0,7.659857065063182e-10,-99.99999999999993,3.6648554709274105e-27,-100.0,1.4467896386039993e-48,-100.0,7.421004208149433e-60,-99.99999999948706,1.103554176449886e-73,-99.99999999999851,7.1909813982353875e-87,-99.99999999999348,8.784235575744741e-100,-99.99999999998779,5.0235430968302995e-112,-99.99999999994282,1.0910570103126408e-124,-99.99999999997829,7.051745046550869e-137,-99.99999999993537,4.174166958615645e-148,-99.99999999940806,1.5763149645885218e-149,-96.22364179435864
58,5.114602298609938e-148,-100.0,1000000.0,0.0,9.313677702633167e-10,-99.99999999999991,5.9512097307456754e-27,-100.0,3.5199746985189807e-48,-100.0,1.972345905709317e-59,-99.99999999943967,4.43726227504698e-73,-99.99999999999774,5.5100084251567455e-86,-99.9999999999876,9.779254629388912e-99,-99.99999999998225,7.47108306931329e-111,-99.9999999999236,2.221719049749275e-123,-99.99999999997026,1.6983530317050313e-135,-99.99999999992356,1.3395847776739403e-146,-99.99999999921124,5.114602298609938e-148,-96.1819495235748
59,3.1343888494137084e-146,-100.0,1000000.0,0.0,1.3286484234719923e-09,-99.99999999999987,1.2645833415690921e-26,-100.0,2.1110758788613497e-47,-100.0,1.4167187728572686e-58,-99.99999999932892,4.1242970436259033e-72,-99.99999999999709,6.261675271943771e-85,-99.99999999998481,1.3339101965511612e-97,-99.9999999999787,1.5123186946529625e-109,-99.99999999988663,6.935024546465796e-122,-99.99999999995414,8.058996871361644e-134,-99.9999999998838,8.496707290277314e-145,-99.99999999894568,3.1343888494137084e-146,-96.31105469173882
60,7.033253355049179e-145,-100.0,1000000.0,0.0,1.4866894811381061e-09,-99.99999999999986,2.62367944639633e-26,-100.0,5.027486045129302e-47,-100.0,5.154025139580357e-58,-99.99999999897483,2.243276022553627e-71,-99.99999999999565,3.7284089438250127e-84,-99.99999999998337,1.115241905379974e-96,-99.99999999997009,1.4108753636765584e-108,-99.9999999998735,8.262374318451577e-121,-99.99999999994144,1.246821069079605e-132,-99.9999999998491,1.7825270690639783e-143,-99.99999999857035,7.033253355049179e-145,-96.05433573654373
61,2.184420918757884e-143,-100.0,1000000.0,0.0,2.6753526118893232e-09,-99.99999999999973,7.84997281527381e-26,-100.0,1.9892772383178115e-46,-100.0,1.8154161686800208e-57,-99.9999999990874,1.1813337504476267e-70,-99.99999999999349,2.0224084845922158e-83,-99.99999999998288,1.076321874474482e-95,-99.99999999994678,1.968207129297563e-107,-99.99999999981713,1.43638643146314e-119,-99.99999999992703,3.811371520984056e-131,-99.99999999973465,6.21534674072374e-142,-99.99999999836926,2.184420918757884e-143,-96.48543997642918
62,2.840827594394583e-142,-100.0,1000000.0,0.0,3.7570375253687845e-09,-99.99999999999962,9.823538933922766e-26,-100.0,4.997366592724621e-46,-100.0,6.336055941166526e-57,-99.99999999873212,7.032042034711055e-70,-99.9999999999889,1.3754496465340195e-82,-99.99999999998043,8.097645831752692e-95,-99.99999999994112,1.6688007447402753e-106,-99.99999999979391,1.5007727262830853e-118,-99.99999999991007,4.580781632986181e-130,-99.99999999969477,7.746951285173092e-141,-99.99999999830882,2.840827594394583e-142,-96.33297346295227
63,9.778137637228387e-141,-100.0,1000000.0,0.0,3.626446386513993e-09,-99.99999999999963,9.461169804922612e-26,-100.0,1.227712860914758e-45,-100.0,2.391606551538526e-56,-99.99999999805198,3.392672705921158e-69,-99.99999999998582,8.288126295077687e-82,-99.99999999997557,7.007964804057494e-94,-99.99999999991545,2.3942186110264213e-105,-99.99999999965836,2.919264277252498e-117,-99.99999999987807,1.2382912280524275e-128,-99.99999999957582,2.4732840468476478e-139,-99.99999999800266,9.778137637228387e-141,-96.04649629722424
64,2.4159535425367797e-139,-100.0,1000000.0,0.0,5.803734917134367e-09,-99.99999999999942,2.9354272053521345e-25,-100.0,5.535624683878375e-45,-100.0,1.000182952235961e-55,-99.99999999819319,1.7948827166584371e-68,-99.99999999998207,6.609945333879765e-81,-99.99999999996318,6.085202921543165e-93,-99.99999999990794,3.051622956062852e-104,-99.99999999949851,3.873939002568154e-116,-99.99999999987305,2.605978219335228e-127,-99.9999999993273,6.100328535572858e-138,-99.9999999976591,2.4159535425367797e-139,-96.03963372062894
65,7.163027048620868e-138,-100.0,1000000.0,0.0,9.49460098262279e-09,-99.99999999999905,6.847437116783223e-25,-99.99999999999999,1.9766560881080322e-44,-100.0,5.7816118950573994e-55,-99.99999999707505,1.265674676453153e-67,-99.9999999999781,6.049661894444783e-80,-99.99999999995221,5.4734733741038264e-92,-99.99999999990953,3.251530181944047e-103,-99.99999999940596,5.419387787660584e-115,-99.99999999983334,5.653787437726451e-126,-99.99999999895675,1.6721407286559698e-136,-99.99999999704244,7.163027048620868e-138,-95.71625346726746
66,1.8751214406332356e-136,-100.0,1000000.0,0.0,1.0588017021103527e-08,-99.99999999999895,1.4854328405295716e-24,-99.99999999999999,5.443237849897667e-44,-100.0,2.2271321697871323e-54,-99.99999999590844,5.627085611527142e-67,-99.99999999997473,3.2870228866877286e-79,-99.9999999999416,4.2120565456377784e-91,-99.99999999987186,2.8240897218646283e-102,-99.99999999932953,5.932364675254385e-114,-99.99999999978994,9.53930356478407e-125,-99.99999999839198,3.6258002593011634e-135,-99.9999999961991,1.8751214406332356e-136,-94.82839288837536
67,4.270349514022518e-135,-100.0,1000000.0,0.0,1.3843175651074244e-08,-99.99999999999861,2.1661641593676874e-24,-99.99999999999999,1.2447163571770364e-43,-100.0,7.689816736665227e-54,-99.99999999382203,3.8408841626436484e-66,-99.99999999995005,3.1302951945848446e-78,-99.9999999999185,5.093057036509247e-90,-99.9999999998373,3.7668218427614995e-101,-99.9999999992604,1.0582879601186277e-112,-99.99999999971905,2.020749624904351e-123,-99.99999999809054,8.834156890899647e-134,-99.99999999562827,4.270349514022518e-135,-95.16609273894429
68,4.1415430786721373e-134,-100.0,1000000.0,0.0,2.2306702674915684e-08,-99.99999999999777,3.774864341208499e-24,-99.99999999999997,3.066890813217781e-43,-100.0,2.2475322235746054e-53,-99.99999999267163,1.5366914398931304e-65,-99.99999999993163,1.745170925876081e-77,-99.99999999988644,2.8434814419200408e-89,-99.99999999983706,2.2171224189396925e-100,-99.99999999922028,8.958070277930344e-112,-99.99999999959596,2.185469906064969e-122,-99.99999999756032,9.130109241089646e-133,-99.99999999582236,4.1415430786721373e-134,-95.46386251323992
69,2.3817016808033067e-132,-100.0,1000000.0,0.0,3.3202408969261224e-08,-99.99999999999667,6.61762251082398e-24,-99.99999999999997,9.654448677056833e-43,-100.0,9.277441396778233e-53,-99.99999999039049,8.112929974716972e-65,-99.99999999991255,1.9113715314079996e-76,-99.9999999997644,4.719940025212922e-88,-99.99999999975306,4.024319879740374e-99,-99.99999999914738,2.4047434292064906e-110,-99.99999999940245,8.614032085455675e-121,-99.9999999964179,4.823349280882385e-131,-99.9999999944006,2.3817016808033067e-132,-95.06214138328461
70,2.7797445175486794e-131,-100.0,1000000.0,0.0,3.794920518849353e-08,-99.9999999999962,9.662803051064126e-24,-99.99999999999997,2.4206126588920502e-42,-100.0,2.382898555040964e-52,-99.99999999015581,2.605242462438718e-64,-99.99999999989066,7.985341276728997e-76,-99.99999999969349,3.370078415572747e-87,-99.99999999957797,3.234186075371303e-98,-99.99999999904033,2.4812500670654745e-109,-99.9999999992328,9.368010946278336e-120,-99.99999999622447,5.495508904927478e-130,-99.99999999413374,2.7797445175486794e-131,-94.94178871213136
71,7.411610650354207e-130,-100.0,1000000.0,0.0,6.293133526625686e-08,-99.9999999999937,2.283430672293235e-23,-99.99999999999997,7.899305213401432e-42,-100.0,8.35314830404657e-52,-99.99999998942548,1.1288429794876493e-63,-99.99999999986487,5.089124573018344e-75,-99.99999999954917,2.1532654183240313e-86,-99.9999999995769,3.471508150833183e-97,-99.99999999838779,4.055710058577093e-108,-99.99999999883171,2.0976507666076723e-118,-99.9999999948279,1.5413000214191164e-128,-99.99999999265225,7.411610650354207e-130,-95.19132514931769
72,9.835855736425028e-129,-100.0,1000000.0,0.0,6.966335086215295e-08,-99.99999999999304,2.3431139369919405e-23,-99.99999999999997,1.265321830587258e-41,-100.0,1.7823358290924363e-51,-99.99999998591397,3.922690056017951e-63,-99.9999999997799,2.2859593900846342e-74,-99.99999999941724,1.2554344763963615e-85,-99.99999999945081,2.5912556726520902e-96,-99.99999999793597,3.4729002335230615e-107,-99.99999999865976,1.8993096157327796e-117,-99.99999999453105,1.8480502842939197e-127,-99.99999999026988,9.835855736425028e-129,-94.67771206226513
73,2.191516634097597e-127,-100.0,1000000.0,0.0,8.664969520196882e-08,-99.99999999999135,4.357797175822891e-23,-99.99999999999994,3.7595616118393876e-41,-100.0,6.192743033911997e-51,-99.99999998352803,2.309516838850487e-62,-99.99999999962706,1.9288093686276508e-73,-99.99999999916484,1.3651855777874002e-84,-99.99999999929221,5.294802230723825e-95,-99.99999999612155,6.022490754426446e-106,-99.99999999886256,2.781856959877633e-116,-99.99999999538089,3.702688812528181e-126,-99.99999998668987,2.191516634097597e-127,-94.08128323751507
74,1.8797696377418782e-126,-100.0,1000000.0,0.0,7.03964669396759e-08,-99.99999999999297,4.903559370254026e-23,-99.99999999999993,5.546447990760313e-41,-100.0,1.2274218412649491e-50,-99.99999997787012,5.250270165650816e-62,-99.99999999957225,4.6940210610970535e-73,-99.99999999910595,3.0057866526551335e-84,-99.99999999935966,1.2881515977235672e-94,-99.99999999571443,2.8993259692930363e-105,-99.99999999774923,1.8186728755238528e-115,-99.99999999372726,3.15834632862287e-125,-99.99999998263378,1.8797696377418782e-126,-94.0482472719782
75,4.312133072599916e-125,-100.0,1000000.0,0.0,1.09531174518739e-07,-99.99999999998904,1.4115735240117207e-22,-99.99999999999987,2.842834764138828e-40,-100.0,1.0565677657742328e-49,-99.99999996283401,3.9046612611988324e-61,-99.99999999963045,5.072415122063637e-72,-99.99999999870093,3.507940094681973e-83,-99.99999999930843,1.4852535541195341e-93,-99.99999999576602,4.0498288508773647e-104,-99.9999999972733,3.3875970101865635e-114,-99.9999999916352,7.258433363706542e-124,-99.99999997857351,4.312133072599916e-125,-94.05914078627305
76,1.10386206532899e-123,-100.0,1000000.0,0.0,1.6552531892996466e-07,-99.99999999998344,2.9379290588677164e-22,-99.99999999999983,8.729653211582347e-40,-100.0,3.0895015792552894e-49,-99.99999996460912,1.0693564997685705e-60,-99.99999999965388,2.108124052126166e-71,-99.99999999802861,2.3485785685692813e-82,-99.99999999888594,1.406461488401226e-92,-99.99999999401143,5.284552331485347e-103,-99.99999999624266,5.537970166361638e-113,-99.99999998952046,1.7641942902255258e-122,-99.99999996814365,1.10386206532899e-123,-93.74296770233919
77,4.808238294616328e-122,-100.0,1000000.0,0.0,2.885360902156659e-07,-99.99999999997115,7.418998621453193e-22,-99.99999999999974,3.620498455243055e-39,-100.0,1.6223436370565624e-48,-99.99999995519005,5.353490181414122e-60,-99.99999999967002,1.8207846677017084e-70,-99.99999999659889,2.100133598913027e-81,-99.99999999884658,2.1665293697316457e-91,-99.99999998968386,1.1908558883506484e-101,-99.9999999945034,1.6267112003121728e-111,-99.99999998633999,6.929156867388828e-121,-99.9999999574039,4.808238294616328e-122,-93.06086095806883
78,1.963700832151784e-121,-100.0,1000000.0,0.0,4.3209247016092526e-07,-99.99999999995678,1.2919797697652193e-21,-99.9999999999997,8.080725265413439e-39,-100.0,3.557802501333917e-48,-99.99999995597175,1.4815051850297896e-59,-99.9999999995836,4.216655204851818e-70,-99.9999999971538,4.650109891244697e-81,-99.99999999889721,6.407627282765843e-91,-99.99999998622047,3.9561445963135714e-101,-99.99999999382588,7.613361648854053e-111,-99.9999999807556,2.538780560246541e-120,-99.99999996665362,1.963700832151784e-121,-92.26518091834967
79,5.778257817659715e-121,-100.0,,,5.401198744017652e-07,-99.99999999994598,1.990502039304154e-21,-99.99999999999963,1.8956955361877083e-38,-100.0,8.823025487948688e-48,-99.99999995345759,3.1134799547993905e-59,-99.99999999964712,8.097447300589995e-70,-99.99999999739923,1.5631584752189935e-80,-99.99999999806957,2.135239677410704e-90,-99.99999998634023,1.0574310035405701e-100,-99.99999999504772,2.0714523357546698e-110,-99.99999998041052,8.087077010231219e-120,-99.99999996095939,5.778257817659715e-121,-92.85494893847374
80,1.2446724106262548e-119,-100.0,,,8.84190472305757e-07,-99.99999999991158,6.647028016933689e-21,-99.99999999999925,8.504303409864508e-38,-100.0,8.306159392042431e-47,-99.99999990232993,4.0360748675528766e-58,-99.99999999951409,1.4774237293312755e-68,-99.99999999633945,3.855876172882461e-79,-99.99999999739013,5.4801449990404766e-89,-99.99999998578755,2.7482891925668176e-99,-99.99999999498502,4.549595251069635e-109,-99.99999998344572,1.6835109120940292e-118,-99.99999996299647,1.2446724106262548e-119,-92.60668640942711
81,9.55531653394975e-119,-100.0,,,1.3420245567842299e-06,-99.99999999986579,1.250606579058596e-20,-99.99999999999906,2.159655793523833e-37,-100.0,2.112225542129389e-46,-99.9999999021962,1.0067825509249574e-57,-99.99999999952335,3.429718024932513e-68,-99.99999999659339,1.2193884920334001e-78,-99.99999999644464,2.468611005918544e-88,-99.99999997975534,1.3139669838240904e-98,-99.9999999946773,2.7960946085562224e-108,-99.99999997872021,1.162878419271704e-117,-99.99999995841063,9.55531653394975e-119,-91.7830476724006
82,2.5892372147356415e-117,-100.0,,,1.8278022395507716e-06,-99.99999999981722,2.409235306193988e-20,-99.99999999999868,8.519526104023772e-37,-100.0,1.0284342628931317e-45,-99.99999987928504,1.0602236729685886e-56,-99.99999999896909,3.4914709265804484e-67,-99.99999999670686,1.3970529547314855e-77,-99.99999999599866,3.1571192663743232e-87,-99.99999997740157,2.1953073524143864e-97,-99.99999999304649,6.053977029437857e-107,-99.9999999724231,3.338415064842727e-116,-99.99999994485583,2.5892372147356415e-117,-92.24411235737813
83,5.231956914461585e-116,-100.0,,,2.039507148274338e-06,-99.99999999979605,3.493478690031272e-20,-99.9999999999983,1.6804348823900384e-36,-100.0,1.683710231746267e-45,-99.99999989980509,2.8014531502752467e-56,-99.99999999833614,1.4210291342400612e-66,-99.99999999492752,8.678795694475656e-77,-99.9999999938926,3.681101423076487e-86,-99.99999995758512,2.5835236865673564e-96,-99.99999999298166,1.015243600537995e-105,-99.99999996070315,6.679122521499565e-115,-99.99999993421163,5.231956914461585e-116,-92.1667001950925
84,2.4677204804024593e-114,-100.0,,,3.4873347595260244e-06,-99.99999999965127,7.624096503232529e-20,-99.99999999999781,5.9273547116644006e-36,-99.99999999999999,9.638645288965984e-45,-99.99999983738707,2.1165066850606036e-55,-99.99999999780414,1.639291115522257e-65,-99.99999999225473,1.3562702883710484e-75,-99.99999999172648,7.970899715255875e-85,-99.99999994122926,7.995772944978165e-95,-99.99999998996879,3.6359995039913734e-104,-99.99999995452598,3.1216212992025807e-113,-99.99999991414683,2.4677204804024593e-114,-92.09474742809822
85,2.0049174085706023e-113,-100.0,,,3.604043240147154e-06,-99.9999999996396,1.1580931106098294e-19,-99.99999999999679,1.0709158274357184e-35,-99.99999999999999,1.194679731659791e-44,-99.99999988844317,3.1632139972088178e-55,-99.99999999735225,2.935405283402529e-65,-99.99999999072018,2.978923033531921e-75,-99.99999998985174,2.623369229760359e-84,-99.99999991193565,3.9384919750160475e-94,-99.9999999849869,2.2295404276277426e-103,-99.99999994339102,2.433357273949091e-112,-99.99999989085835,2.0049174085706023e-113,-91.76069445274337
86,6.250616355507525e-112,-100.0,,,5.471150143495792e-06,-99.99999999945288,2.190926603736194e-19,-99.99999999999599,3.1810890860878453e-35,-99.99999999999999,4.775915947845025e-44,-99.99999984986539,1.8066163637075506e-54,-99.99999999621724,1.6071944987264965e-64,-99.99999999110383,1.7472317652175526e-74,-99.99999998912868,2.125284112750848e-83,-99.99999987836277,4.262456436440384e-93,-99.99999997994406,4.4806654893447e-102,-99.99999989488067,7.120914332695725e-111,-99.99999984107463,6.250616355507525e-112,-91.2221716713993
87,4.985755507705318e-111,-100.0,,,4.79810234846358e-06,-99.9999999995202,2.428024314747591e-19,-99.99999999999494,5.253188148234193e-35,-99.99999999999997,1.1772659166016687e-43,-99.99999977589496,6.121387417917679e-54,-99.99999999480033,7.774082779032388e-64,-99.99999998730013,7.46646710889832e-74,-99.9999999903957,9.36600850487955e-83,-99.99999987455904,2.2258423285220507e-92,-99.99999997623489,2.687070561198635e-101,-99.99999987927849,5.2095795428101254e-110,-99.9999998061242,4.985755507705318e-111,-90.42963934664115
88,5.293379225071737e-110,-100.0,,,6.065678985932741e-06,-99.99999999939342,4.686673039544467e-19,-99.99999999999227,1.747111366840904e-34,-99.99999999999997,3.605701125371963e-43,-99.99999979361928,2.9694994077774343e-53,-99.99999999176443,5.019551557162225e-63,-99.9999999830963,5.698400352798217e-73,-99.99999998864759,8.21686300206786e-82,-99.99999985580405,2.4017435178518686e-91,-99.99999997077056,2.7561206770202815e-100,-99.999999885245,5.493906544473956e-109,-99.99999980066524,5.293379225071737e-110,-90.36499950950918
89,6.888374709558035e-109,-100.0,,,8.016247273491966e-06,-99.99999999919838,5.527380133640642e-19,-99.99999999999311,2.2167168098947535e-34,-99.99999999999996,7.45548822777821e-43,-99.9999996636698,7.706255583011231e-53,-99.99999998966365,2.3254303478780266e-62,-99.99999996982412,3.7729563185409713e-72,-99.99999998377524,5.142775317689637e-81,-99.99999986369374,2.2882478702715223e-90,-99.99999995550559,3.576270343742915e-99,-99.99999984371141,6.385806981386e-108,-99.99999982143947,6.888374709558035e-109,-89.21299261058631
90,5.61928556726526e-108,-100.0,,,1.0636755686015177e-05,-99.99999999893633,9.487209869237052e-19,-99.99999999999109,4.552955966348376e-34,-99.99999999999996,1.8845775734179405e-42,-99.99999958607604,2.692071977423645e-52,-99.99999998571525,1.1324180215308704e-61,-99.99999995793509,2.311279485837937e-71,-99.99999997958987,3.319825002522845e-80,-99.99999985636418,1.3855463677763948e-89,-99.99999995826447,2.5377642161323003e-98,-99.99999981684017,5.3373491408766305e-107,-99.99999978968302,5.61928556726526e-108,-89.47176694095316
91,2.2574706059546508e-107,-100.0,,,1.1258985812218325e-05,-99.9999999988741,1.3031839341497792e-18,-99.99999999998842,9.523380867052924e-34,-99.99999999999993,4.207560763002777e-42,-99.99999955818623,8.484047887247667e-52,-99.99999997983619,3.663891212590384e-61,-99.99999995681435,8.784032965534484e-71,-99.9999999760254,1.461963846813919e-79,-99.99999983356575,6.846872221474254e-89,-99.99999995316661,1.457191240135974e-97,-99.99999978717418,2.2688776534821667e-106,-99.99999984429789,2.2574706059546508e-107,-90.05027616852767
