MA_Period,Final_Balance,Total_Return_Pct,Balance_2013,Return_2013_Pct,Balance_2014,Return_2014_Pct,Balance_2015,Return_2015_Pct,Balance_2016,Return_2016_Pct,Balance_2017,Return_2017_Pct,Balance_2018,Return_2018_Pct,Balance_2019,Return_2019_Pct,Balance_2020,Return_2020_Pct,Balance_2021,Return_2021_Pct,Balance_2022,Return_2022_Pct,Balance_2023,Return_2023_Pct,Balance_2024,Return_2024_Pct,Balance_2025,Return_2025_Pct
797,0.006654226068689154,-99.9999993345774,,,44839.650207852945,-95.51603497921471,28568.26773456585,-36.28793355403433,2098.117429148803,-92.65577651174765,3233.349012708495,54.10715185852353,402.45653932586805,-87.55295089568014,60.80135049738085,-84.89244314448815,11.638162925355974,-80.8587098310303,2.6786417874081696,-76.98398102356659,0.18637202403222344,-93.04229386294479,0.050832067011254756,-72.72548426985695,0.008126414784781467,-84.01321200850992,0.006654226068689154,-18.116091229422803
798,0.006299183629369897,-99.99999937008164,,,45013.6758246299,-95.49863241753701,29312.205035664105,-34.88155655214121,2201.9739468251087,-92.48785976986046,3137.8713929941828,42.50265755952687,382.8009339130284,-87.80061748968761,56.76595420035146,-85.17089453777336,10.974777306848715,-80.66662058015619,2.360626082314799,-78.49044207173415,0.1681480005041644,-92.87697438557144,0.043958658333212525,-73.85716261780715,0.0076928223431773236,-82.4998700259123,0.006299183629369897,-18.116091229422825
799,0.006151590703385437,-99.99999938484093,,,44461.84926079464,-95.55381507392053,28273.886379504955,-36.40865854755131,2227.442620732172,-92.12190856667377,3187.377316409623,43.09582149244837,407.00790656371845,-87.23063302018517,60.45403448201027,-85.14671742069807,11.382810543508914,-81.17113168535315,2.428789893181858,-78.66265204100333,0.16953745123527508,-93.01967404791976,0.047514850283304,-71.9738323673597,0.007512575786557772,-84.18899408971183,0.006151590703385437,-18.116091229422814
800,0.006268308457294896,-99.99999937316916,,,43371.81332144212,-95.66281866785579,26567.01924038839,-38.745887695559624,2077.5891188284136,-92.1798185184811,2965.772705234842,42.750685318726035,371.3253366811273,-87.47964279171812,57.32445044046469,-84.5622033355371,10.57825158986328,-81.54670213393584,2.3944682464294873,-77.36423428684556,0.17093565672056427,-92.8612268308233,0.047059609788242245,-72.46940124074138,0.007816920324080285,-83.3893218425425,0.006268308457294896,-19.811022788793665
801,0.007671210044847217,-99.999999232879,,,41524.31969873064,-95.84756803012694,25534.619278524624,-38.50683295046204,1953.2456876138062,-92.35059796150341,2731.18365699994,39.82796298076081,364.65948214957507,-86.64829876178543,58.65769086425627,-83.914393088455,11.783846272092497,-79.91082482370079,2.816060745391443,-76.10236352063862,0.20525001750763447,-92.7114492170124,0.056186422840613794,-72.62537488527919,0.009566414626591807,-82.97379661679258,0.007671210044847217,-19.81102278879363
802,0.008033401877460706,-99.99999919665981,,,42501.86323972144,-95.74981367602786,26087.961611696104,-38.619251903020604,2055.870156097227,-92.11946802629643,2901.2898537535452,41.122232119037385,405.590302436303,-86.02034533324652,64.26969684033571,-84.15403512996242,12.641875099970306,-80.32995996328357,2.930294826154111,-76.82072633227493,0.215380583073879,-92.64986645195164,0.05709431308269242,-73.49142979007158,0.010018087468932133,-82.45344075788694,0.008033401877460706,-19.811022788793665
803,0.006072162372187726,-99.99999939278376,,,39786.2906630943,-96.02137093369056,24383.149618838248,-38.71469490505679,1799.5111457771422,-92.61985767258363,2499.5135803313697,38.89958871312922,334.79731274164226,-86.60550135129664,52.91116532824517,-84.19606032827514,10.328239253820067,-80.48003821169551,2.26093399633885,-78.10920195809167,0.18221238323661668,-91.9408357992018,0.045345640261654746,-75.11385370402077,0.007572315526851676,-83.3008962203253,0.006072162372187726,-19.811022788793707
804,0.007122360381928968,-99.99999928776397,,,41083.66912149186,-95.89163308785082,26408.781881939187,-35.719514720451016,1942.5803359127008,-92.64418804094399,2557.364822068108,31.647828138163312,370.96552593652166,-85.49422738846752,59.12027346909025,-84.06313543021604,12.160712916762108,-79.43055367780043,2.7193253715635053,-77.63843789277159,0.19922616860867576,-92.6736913981673,0.051209397436387714,-74.29584788282794,0.008881969354927282,-82.65558706102632,0.007122360381928968,-19.811022788793675
805,0.006735851821883286,-99.99999932641481,,,40640.30961533685,-95.93596903846631,25513.201402235984,-37.22193151646708,1748.527214390938,-93.14657856211767,2203.1158240940604,25.99837199911519,329.8701688926688,-85.02710727756157,53.70186779047455,-83.72030184761941,11.3843198731846,-78.80088655835559,2.5002015840327303,-78.03819980566537,0.19016956494903772,-92.39383071494973,0.046593748492354946,-75.4988404664851,0.008804843605987116,-81.10295073719642,0.006735851821883286,-23.49833655985618
806,0.005672347653316838,-99.99999943276524,,,37851.08445329203,-96.2148915546708,23865.825629864346,-36.94810604616995,1627.3910261337714,-93.18108222454559,1995.9275216830665,22.645847840566958,297.8671419918138,-85.07625458560553,47.501188150777224,-84.05289424233214,9.783326937860995,-79.40403741732318,2.111680094669104,-78.4155215492492,0.16391982467669428,-92.2374688717999,0.041778469735161215,-74.51286333574198,0.007575303871829361,-81.8679240291707,0.005672347653316838,-25.120526525531684
807,0.005992192866774574,-99.99999940078071,,,37606.452331018445,-96.23935476689816,23755.008246561574,-36.83262638691382,1554.249379048029,-93.4571717975598,1832.8842322211526,17.92729383902256,264.5123590239527,-85.56851794707147,45.21859960228082,-82.90491991786814,10.127674275801397,-77.60285730898539,2.2488439995208016,-77.79505996856469,0.1785628271235827,-92.05979484741351,0.045509570865194915,-74.51341267480163,0.008002450589903962,-82.41589529901692,0.005992192866774574,-25.120526525531638
808,0.007133359415809634,-99.99999928666405,,,37261.94755097881,-96.27380524490212,23766.3565980452,-36.218157772000566,1570.3924753902054,-93.3923718222785,2068.6673180192033,31.72931929040148,294.70766791547067,-85.75374274304967,48.32086413664112,-83.60379813717616,11.294574196649808,-76.62588532210195,2.443555400923581,-78.36522777770244,0.19814592715181564,-91.89108104211907,0.053120731523590654,-73.19110602617103,0.009725210030371126,-81.69225130860215,0.007133359415809634,-26.650844624098912
809,0.007529389833924741,-99.99999924706101,,,39316.90321802789,-96.06830967819721,25633.816176609133,-34.802046757193935,1723.5038233759983,-93.27644463273987,2389.9860270429795,38.670190029603546,337.76024228737566,-85.86768966573118,52.493988204338905,-84.45820980917121,11.99852186758261,-77.14305527544035,2.465064095550413,-79.45526855094978,0.19989820424091193,-91.89075024046069,0.05256777721395629,-73.70272663850295,0.010265135018035306,-80.47257167398358,0.007529389833924741,-26.65084462409899
810,0.00827107840044172,-99.99999917289216,,,38730.86535849447,-96.12691346415055,25661.141084671097,-33.74498388520234,1765.7067011023548,-93.11914191470964,2570.9269978465077,45.603287128119455,368.9789977801967,-85.6480173070155,60.621121479092274,-83.57057668761823,14.474894897257785,-76.12235711896214,3.152419236551116,-78.22147062948049,0.24978085277352058,-92.07653443179747,0.06346564181434897,-74.59147043913168,0.01127631035156976,-82.23241736914052,0.00827107840044172,-26.650844624098923
811,0.009436976807772975,-99.99999905630233,,,39026.74181388239,-96.09732581861175,25488.538194884382,-34.68955641637056,1796.649597916909,-92.9511469658252,2693.063454102518,49.89363853836266,377.7389922008109,-85.97363193855026,67.21065081983785,-82.20711861694495,17.170257597880795,-74.45307047553119,3.7148694157559956,-78.36450970767908,0.2943868453031398,-92.07544566561216,0.07344317736765682,-75.052153810735,0.01313920707883251,-82.10969684350992,0.009436976807772975,-28.17696873827259
812,0.007466435930525446,-99.9999992533564,,,38115.90782225248,-96.18840921777475,24307.20860294122,-36.22817875335922,1709.1225678741487,-92.96865964417098,2276.3424764161805,33.18778414163444,319.1774766904942,-85.97849488829995,57.79624145587563,-81.89213034229212,14.74344273644786,-74.49065481584351,2.882784234204751,-80.44700762408698,0.22845814146148943,-92.07508703735809,0.057037263904937366,-75.03382302768493,0.01039705802557543,-81.77146427832871,0.007466435930525446,-28.187032214699858
813,0.007095215949360823,-99.9999992904784,,,41408.83649894079,-95.85911635010592,26509.721305786858,-35.9805211951199,1865.6281681103808,-92.96247536294118,2478.229547683065,32.836199090688226,372.64596870219975,-84.96321823575252,65.13313559491776,-82.52144365823827,15.484919930451268,-76.2257416459165,2.9527173213719213,-80.93165909392035,0.2299587961551316,-92.21196033596992,0.05551907657005149,-75.85694589712585,0.009880131915134678,-82.20407736308732,0.007095215949360823,-28.18703221469988
814,0.007178737755145443,-99.99999928212623,,,41322.64573890131,-95.86773542610987,25508.183210432195,-38.270692124588024,1832.4470823491968,-92.81623835287583,2432.624063928738,32.752759267138806,370.4365153987227,-84.77214293438912,64.2826314225348,-82.64678865328824,15.959913407863485,-75.17227740265062,2.9623172689976514,-81.43901415193073,0.22993287202142884,-92.2380740770812,0.05416141599326796,-76.44468339080271,0.009793269994625898,-81.91836418042844,0.007178737755145443,-26.697234334550068
815,0.0073768948541230485,-99.99999926231051,,,40636.5077117104,-95.93634922882896,25036.021321543216,-38.39032256620695,1897.1611465905867,-92.42227380211527,2760.359688148408,45.499484485494925,426.0051419470675,-84.56704233958644,72.74605720711207,-82.92366686593867,17.93679925539354,-75.34326952686044,3.3990464122311352,-81.04987203216287,0.26976153773774614,-92.06361123028401,0.06344305752335555,-76.48180016491716,0.010274715739449637,-83.80482255971481,0.0073768948541230485,-28.203416608407405
816,0.006624848052479427,-99.9999993375152,,,42518.97813696353,-95.74810218630365,25729.948966357966,-39.48596581160581,1959.5059300882788,-92.3843380620368,2778.5434745859384,41.798166156137164,461.7419675191687,-83.38186997099342,69.93287948827883,-84.85455418661384,16.3658662993086,-76.59775141669718,3.1731000754092866,-80.61147502137825,0.24034873052469344,-92.42542860884426,0.05538365397151897,-76.95696005940466,0.009217285701129993,-83.3573896986465,0.006624848052479427,-28.12582502821569
817,0.007685845552098828,-99.99999923141544,,,43039.72521460289,-95.69602747853972,25996.96271710452,-39.59774931768373,2034.9091525120323,-92.17251194050766,2984.0756036969324,46.644168365609026,456.8396167447815,-84.69074924982434,75.45941642477887,-83.48229583010637,17.85091614713216,-76.34368645704184,3.460829127821086,-80.61259657881993,0.2545208417286688,-92.6456686438919,0.06289268402207401,-75.28977053709394,0.010700554794579403,-82.98601027931367,0.007685845552098828,-28.173391944198457
818,0.0074351047672070805,-99.99999925648953,,,43968.07239563764,-95.60319276043624,26510.11085463732,-39.705997078763076,2114.29762275406,-92.02456136699175,2984.4169987970326,41.154063017370525,481.6237455208489,-83.8620492473075,77.78996126807903,-83.84839576712449,18.004402747832803,-76.85510771012444,3.3444241909937906,-81.42440914127873,0.2517101738109421,-92.47373660049544,0.06099875024497735,-75.76627542643821,0.010372170201453697,-82.99609392028856,0.0074351047672070805,-28.316787877574324
819,0.007900554274666889,-99.99999920994456,,,41966.22863531879,-95.80337713646813,24250.217768753777,-42.21492243326153,2059.39290290094,-91.50773439422696,2893.786602688711,40.51648903967824,489.3518620566066,-83.08956639712362,77.71855875934622,-84.11806211736535,19.604868029556727,-74.77453475396686,3.336925109140412,-82.97909935374423,0.24006941898438075,-92.80566955707849,0.059127368047504326,-75.37072056172585,0.010997520542835457,-81.40028736946351,0.007900554274666889,-28.160586344038663
820,0.008651597749859616,-99.99999913484022,,,42658.924845164875,-95.73410751548352,23554.716664455274,-44.78361386286777,2001.3178794576033,-91.50353660386989,2909.8610020808405,45.39724208477418,488.30884438858186,-83.21882577760957,79.3604061245572,-83.74790728520892,20.959378037093234,-73.58962855583525,3.6393045240630157,-82.63639065232617,0.2557030094563845,-92.97384959775471,0.06454463873639807,-74.75796672334141,0.012042968211422325,-81.34164440735951,0.008651597749859616,-28.16058634403864
821,0.008374522297870968,-99.99999916254777,,,43415.36381554748,-95.65846361844525,24453.071470746796,-43.676456162760736,2108.2418452634925,-91.37841703122824,3003.9629540274814,42.486639318746654,515.4176432952273,-82.84207724318986,89.86132417184824,-82.56533796605477,22.21622975703155,-75.27720633790588,3.5980546690903483,-83.80438666488158,0.24377166759426036,-93.22490373233016,0.05981505235453442,-75.46267253088162,0.0114031631046456,-80.93596401611917,0.008374522297870968,-26.559655237596115
822,0.008287244191180371,-99.99999917127558,,,43978.3512220066,-95.60216487779934,24379.797258613522,-44.56409442104331,2046.3909452304788,-91.60620195679653,2809.437929140139,37.28744918892908,492.1402712954211,-82.48260742154761,82.75902476064435,-83.18385436274002,20.894600810565933,-74.75248062553021,3.531092993535486,-83.10045247789614,0.23888189280741512,-93.23490224571412,0.061066409963795934,-74.43656811065742,0.011284320924679049,-81.52123085118461,0.008287244191180371,-26.559655237596157
823,0.008608396995315369,-99.9999991391603,,,41208.672846927264,-95.87913271530726,22891.772906140723,-44.449138191919104,2148.8951816903814,-90.6128057861611,2981.755225672124,38.75759278898805,510.03584094163176,-82.89477833222666,84.0752138086478,-83.51582240702388,20.190831355283397,-75.9847992759947,3.3575065598863127,-83.37113266508591,0.22662426935186497,-93.25022109980513,0.06198670487227909,-72.64780817625658,0.011471476853286115,-81.49364952222804,0.008608396995315369,-24.958249880010776
824,0.008259902623930527,-99.99999917400973,,,42334.70210533597,-95.7665297894664,22961.907962628804,-45.76102624864195,2213.3032485888752,-90.36097848579877,2916.092408867739,31.752953903941417,459.460101282486,-84.2439800643737,76.10523825861604,-83.43594187042915,17.961377112524733,-76.39928929531827,3.1320337188752183,-82.56239652865366,0.2191355135468711,-93.00341141839407,0.05629970204195872,-74.30827111009704,0.01078277404004386,-80.84754688042979,0.008259902623930527,-23.397239029067805
825,0.008258410110679872,-99.99999917415899,,,42919.202032693014,-95.7080797967307,22692.191410848976,-47.12811437276125,2090.981568546277,-90.7854577343879,2717.0053032480478,29.93922778272047,425.8843053193846,-84.3252309883142,70.9205002760986,-83.34747268441531,17.643554862111884,-75.122066548566,3.1673699217582127,-82.04800593467768,0.2323407070941814,-92.66455409902963,0.055915523936670854,-75.93382380729133,0.010545818691565062,-81.13973016955165,0.008258410110679872,-21.69019445322671
826,0.010033596357986563,-99.99999899664036,,,46494.231241703346,-95.35057687582966,25124.259373212717,-45.96263084208751,2473.7939674694303,-90.15376361658258,3355.626877874834,35.646982812698646,528.8363825240136,-84.2403103273826,93.76663553065397,-82.26925403976037,22.94618286211311,-75.5284139904843,4.216461491714393,-81.62456249454773,0.30783012730072656,-92.69932553859125,0.0694464811475029,-77.4399985613952,0.013080127976752344,-81.1651681112965,0.010033596357986563,-23.29129825167202
827,0.014415012867188434,-99.99999855849872,,,49840.79373889482,-95.01592062611051,26932.048193888593,-45.96384573050785,2659.9911644908084,-90.12332391008266,3648.7130640767014,37.17011969004642,612.4207366612521,-83.21543169040002,120.0532133842625,-80.39693854281302,28.223555172676345,-76.49079572544278,5.211440488812509,-81.53513808969826,0.39757819398153715,-92.37104990769778,0.09311567900926669,-76.57927914084975,0.018791887411264432,-79.81877207876636,0.014415012867188434,-23.291298251671975
828,0.014433283668797042,-99.99999855667163,,,50861.556638437454,-94.91384433615625,28242.41892501629,-44.471972956343365,2791.367954759052,-90.11639915769912,3401.7985374823684,21.868510085980695,586.5499332568521,-82.75765225970875,117.49423898744705,-79.96858710134812,27.849577307519812,-76.29706992655595,4.943280818092739,-82.25006877659871,0.36848141305389026,-92.5458126573505,0.0894308858542056,-75.72987871680617,0.018792117841028477,-78.98699351847608,0.014433283668797042,-23.195012978871777
829,0.015527443038024141,-99.9999984472557,,,48960.528280438746,-95.10394717195612,26437.74591664102,-46.001918596119964,2669.6638762901553,-89.90207453877618,3261.2826617507635,22.160796747294633,561.2905902892296,-82.78926887042934,117.49920289265461,-79.06624395179902,28.42275268598727,-75.81025914537153,4.932956675814496,-82.64433874398627,0.3693350425840618,-92.5129072307719,0.09190321477487268,-75.1165732523322,0.020152016043427,-78.07256678366296,0.015527443038024141,-22.94843848594126
830,0.014899426708504316,-99.99999851005732,,,53044.73274044736,-94.69552672595526,27928.68993813489,-47.34879695823434,2765.8169709176805,-90.09686105204266,3613.4126028990413,30.645398480584717,595.8239293053059,-83.51076960247285,130.31627473163482,-78.12839190873459,32.26329590798532,-75.24231261642007,5.469492066280839,-83.04732386337778,0.39242742779709555,-92.82515774697998,0.09208111153254513,-76.5355056731265,0.019758018465903342,-78.54281064046444,0.014899426708504316,-24.590480901632716
831,0.016527492423262298,-99.99999834725077,,,57843.78507621114,-94.21562149237889,31182.274807445458,-46.09226424867986,2914.260420046958,-90.65411219020136,4160.857879126398,42.77577427549708,691.436686077372,-83.38235272235389,134.41588658025785,-80.55991397523032,34.75025393604155,-74.147212193335,5.753766177035002,-83.4425204845268,0.4145180233156758,-92.79570961763895,0.0993976876349569,-76.02090089113914,0.02193114329466964,-77.93596227790239,0.016527492423262298,-24.639166316152327
832,0.01650040807994506,-99.9999983499592,,,54772.757516336125,-94.52272424836639,30233.393320390824,-44.80213395979994,2686.7438054657277,-91.11332367824666,3496.3120051071655,30.131946261288768,581.8061904520927,-83.35943160672642,115.79601710690751,-80.09714935880483,29.93649859121832,-74.14721219333498,5.37027075380605,-82.06112602834126,0.38757689502598125,-92.78291704843195,0.09895101883592773,-74.4693194806428,0.02170451267399906,-78.06539747712182,0.01650040807994506,-23.97706261467121
833,0.017209525476352155,-99.99999827904745,,,57826.09919210394,-94.21739008078961,32693.850846462694,-43.46177365716727,3255.2773804424974,-90.04315094073814,4255.407989516049,30.723360629182437,658.0910228598092,-84.535183830055,130.236108281221,-80.21001597692896,33.66766552885309,-74.14874724592204,5.66186923773516,-83.18306556514008,0.39278991001246133,-93.0625400637196,0.09846649913481965,-74.93151004523111,0.02263728036332533,-77.0101704008685,0.017209525476352155,-23.977062614671162
834,0.01506291615971293,-99.99999849370839,,,57766.704152027836,-94.22332958479723,33387.386657036084,-42.20306118007243,3339.5732301198286,-89.99750036016657,4256.797959161563,27.46532762836955,630.1096902772932,-85.19756642616409,124.95727260442402,-80.16896509726205,31.6585484803312,-74.6645010566513,5.3518953600505625,-83.09494396631739,0.36762066136417487,-93.13101926266545,0.0921682055506399,-74.92844792547292,0.02027663740306639,-78.00039907262185,0.01506291615971293,-25.712948057970408
835,0.017386616703873023,-99.99999826133833,,,63722.981054067466,-93.62770189459326,36880.83604858924,-42.12317842240194,3850.415284405767,-89.55984815709445,5060.31868709585,31.422672966996767,746.9517267821145,-85.23903783595901,140.6116713000016,-81.1752665857324,36.27978651835992,-74.19859519274522,6.341724614430746,-82.51995057572508,0.41548400507527694,-93.448406697922,0.10163690324636192,-75.53770975420645,0.023404639502238922,-76.97230163978192,0.017386616703873023,-25.71294805797033
836,0.01988128679790969,-99.99999801187131,,,64814.043448811826,-93.51859565511882,36569.29343639401,-43.578132931522276,3703.3595601977145,-89.87303496404964,5285.785275547668,42.729464682750674,820.0733407378036,-84.48530732923436,148.81973160910906,-81.85287532024648,40.22917964531245,-72.96784558718417,6.778597653961522,-83.15004751842766,0.46394314343660326,-93.15576514317135,0.11852832855586397,-74.451971058807,0.026762788774313165,-77.4207659043302,0.01988128679790969,-25.712948057970387
837,0.022432899148307733,-99.99999775671009,,,67287.58766059231,-93.27124123394077,38670.7732948244,-42.529113259513764,4000.823045419392,-89.6541426391521,5677.751518595673,41.91458742711012,896.477202706205,-84.21070031384646,175.25632342202866,-80.45055435955531,45.019585427080756,-74.31214774563617,7.59437645810112,-83.13094981649286,0.5134694729956055,-93.23881985797696,0.13401792345900657,-73.89953434288127,0.03022638381807816,-77.44601390774137,0.022432899148307733,-25.78371503742106
838,0.024361953381524155,-99.99999756380467,,,70817.8858543238,-92.91821141456762,40364.70638356641,-43.00210194554695,4090.654228387705,-89.86576493455401,5859.847445028769,43.24963973643832,969.253999975002,-83.45939874599853,193.47616435324792,-80.03865195725395,46.57701094522257,-75.92622786330286,8.26864741634983,-82.24736356295111,0.5468811722794464,-93.38608668694613,0.14618990097971932,-73.26843409686467,0.03349571042898674,-77.08753463508157,0.024361953381524155,-27.268438049184805
839,0.02351147223819197,-99.99999764885278,,,70764.13502555923,-92.92358649744408,41152.57686590797,-41.84543222206544,4356.264084850613,-89.41435891354965,6136.416300028181,40.86419419263958,979.572690193053,-84.0367301972561,192.31089087740412,-80.36787950473551,45.41630326100365,-76.38391510028623,8.074590371889661,-82.22094315892319,0.5609475129752256,-93.05292916247404,0.1483194236763989,-73.55912625590881,0.032326367821017866,-78.20489925072319,0.02351147223819197,-27.268438049184883
840,0.023083404025602678,-99.99999769165959,,,69166.80999075502,-93.0833190009245,40508.094622868004,-41.43420142076467,4603.6751431257235,-88.6351723378102,6625.912839280981,43.92659415108584,1047.452771740087,-84.19157032174675,218.11501769284538,-79.1766250873058,47.63416274123959,-78.16098898411519,8.511660447211817,-82.13118493664047,0.5559507189866508,-93.46836351808695,0.14995168648225282,-73.02788154396589,0.03249241212736062,-78.33141267723842,0.023083404025602678,-28.95755496661011
841,0.027054982823214547,-99.99999729450172,,,73064.77023419598,-92.6935229765804,43740.03367748994,-40.13526144366275,4962.02127772448,-88.65565281839713,6716.933092350047,35.36687402981771,1066.6746129892128,-84.11961830907539,222.41468124209342,-79.14877896842356,47.06597284663663,-78.83863934530186,9.240620962312494,-80.3666632103349,0.5907731778883805,-93.60678053674287,0.16054736011286708,-72.82419613451026,0.038078453656925845,-76.28210539858384,0.027054982823214547,-28.949365783151514
842,0.02466285239000871,-99.99999753371476,,,69550.21805048572,-93.04497819495143,42661.66783358512,-38.66062676810375,4958.696968767371,-88.37669219096101,6976.230245074275,40.686762853516754,1085.2970003504115,-84.44293031875331,224.6018219609384,-79.30503614324735,46.552209515151524,-79.27344973931349,8.739205175539885,-81.22708832392692,0.5362484363222402,-93.86387634171649,0.14955472494699218,-72.11092567976787,0.03547123203436546,-76.28210539858384,0.02466285239000871,-30.470832346294905
843,0.022078031389582402,-99.99999779219687,,,69442.72157745562,-93.05572784225444,42595.73017078206,-38.66062676810375,5467.311329787258,-87.16464934896813,7426.906314426153,35.842023006126226,1131.6077245257882,-84.76340381017418,228.9196658236547,-79.77040445534375,43.92276393412852,-80.81302286717305,8.266568970866986,-81.17930605809676,0.5073361159132735,-93.86279703585338,0.1331709022420855,-73.75095167385041,0.03173829017362765,-76.16724852105304,0.022078031389582402,-30.437237580215527
844,0.022851625815671423,-99.99999771483742,,,64686.513673095666,-93.53134863269044,38897.261585360044,-39.86805073166566,5203.811851877825,-86.62164985455838,6900.359890891079,32.60202496370128,1160.9147219759307,-83.17602646336732,245.27825996712468,-78.87198298685973,47.04089784058258,-80.82141570684348,9.382816525389766,-80.05391700390734,0.5312655936767222,-94.3378878587349,0.1402368276309703,-73.60325432324059,0.03357433835826126,-76.05882924946698,0.022851625815671423,-31.937226664517194
845,0.01798867243528669,-99.99999820113275,,,67222.10715770996,-93.277789284229,39182.904057389445,-41.711282620965264,5494.348615664488,-85.97768912784728,6734.7430507638055,22.57582330256458,1053.2996400651436,-84.36021044714266,233.40000458711205,-77.8410629122899,44.66646406880456,-80.86269786163022,8.733042156303002,-80.4483244009408,0.45021133506661953,-94.84473649607104,0.11926688861936396,-73.50868818047071,0.026429531965469814,-77.84000884787166,0.01798867243528669,-31.937226664517215
846,0.02211673858162114,-99.99999778832614,,,70627.27240271492,-92.9372727597285,39086.3016805155,-44.65834464391263,5613.829572899544,-85.63734778801538,7379.523299969947,31.452570907998243,1168.6314610343616,-84.16386244028634,263.5036886728956,-77.45194293848061,54.23765256614015,-79.41673877914137,10.346597362408174,-80.92358929105383,0.5359550579951001,-94.81998729415758,0.1411580062837085,-73.66234273228952,0.03180410319989499,-77.46914678295113,0.02211673858162114,-30.459480518557225
847,0.02617143211232358,-99.99999738285679,,,64955.697222126146,-93.50443027778739,35611.039529562455,-45.17641861685367,5189.65586785503,-85.42683410421972,7591.111132082899,46.27388261141927,1268.8027801335184,-83.28567770835183,274.2535589002298,-78.38485514105119,61.30336597625135,-77.64719399737933,12.542997818522178,-79.53946309672249,0.6236514480667322,-95.02789160063642,0.16355540395666637,-73.7745491550329,0.03687867316030998,-77.45187730386401,0.02617143211232358,-29.033693813881246
848,0.027622782660461483,-99.99999723772174,,,69279.34364987235,-93.07206563501276,38285.26868637821,-44.737829965788436,5958.52409982084,-84.43650964387545,8697.551028583062,45.968210967621644,1332.0505370346489,-84.68476318613038,288.5987268294386,-78.33425093075641,66.31274440570655,-77.02250971990695,13.25323176013012,-80.0140502720777,0.6308095135623996,-95.24033439556929,0.1766381373296353,-71.99818114154641,0.03892379939857231,-77.96410221087523,0.027622782660461483,-29.03369381388122
849,0.026626475682450523,-99.99999733735243,,,68147.24842173445,-93.18527515782655,37661.082261420655,-44.735725750286825,5730.023097296628,-84.78529358895679,7974.330817429221,39.1675161168449,1176.4181960250428,-85.24743676981915,263.73197456090196,-77.58178380341137,58.84451613109284,-77.6877581002207,11.708285984997827,-80.1030125578494,0.5471163642806434,-95.32710112324145,0.16270335874766267,-70.26165375960059,0.03660502448154906,-77.50198596802176,0.026626475682450523,-27.26005224809581
850,0.030797001276825102,-99.99999692029988,,,72017.1401037532,-92.79828598962467,40824.05886240868,-43.31341288532906,6350.251889381035,-84.44482967559988,8145.869991006014,28.276328764653137,1223.7237954563225,-84.97737139424696,288.82208492338447,-76.39809849283156,61.78103691965416,-78.60930997155472,12.670318096949778,-79.49157422943962,0.6306877131268427,-95.02232139476693,0.18444627729692953,-70.75473749401647,0.04238063423715897,-77.0227760309129,0.030797001276825102,-27.332372836878037
851,0.0281216633273941,-99.99999718783367,,,72389.29945733689,-92.76107005426631,40222.44857979954,-44.435919560867,6263.200693858009,-84.428594193036,8786.267724699444,40.28398823808528,1308.5907084998894,-85.10640980332008,300.39568261058685,-77.04433627264959,60.69908921931077,-79.79362130247489,10.97525125963122,-81.9185898820051,0.5361843117536457,-95.11460558788463,0.15915968684857196,-70.31623578690247,0.03869902517150793,-75.68541008231121,0.0281216633273941,-27.33237283687805
852,0.027333568456408053,-99.99999726664316,,,70410.15102396095,-92.9589848976039,39278.27518240273,-44.21503915105064,6133.959214554198,-84.38332847848088,8520.938200940302,38.914164618546174,1390.8767326430368,-83.67695317295517,288.88404897112673,-79.230075376833,59.40959209005748,-79.43479665919688,9.817930539810337,-83.47416604893098,0.46359762508653857,-95.2780514874625,0.14048090199951857,-69.69766573474242,0.03761450528039197,-73.22447055435273,0.027333568456408053,-27.33237283687806
853,0.030147749651156398,-99.99999698522504,,,70488.64617560423,-92.95113538243957,40589.24013032223,-42.417336220070624,6434.793927493781,-84.14655236995515,9579.141695012066,48.86477800141369,1533.3561391833246,-83.99276064595897,341.235728530601,-77.74582696017734,68.76063325200968,-79.84952116588124,11.17027367332257,-83.75484176769694,0.5144693762558677,-95.39429926874084,0.1554123557816277,-69.7917188166445,0.04233942576373717,-72.75671837622167,0.030147749651156398,-28.795090846561944
854,0.030864861621277228,-99.99999691351384,,,67116.88726713312,-93.28831127328668,39668.30615325177,-40.89668372824378,6515.425847507587,-83.57523554866107,9093.17879507168,39.56384445001686,1455.5668946180265,-83.99276064595898,324.0007006920704,-77.74058328132728,67.62612831792832,-79.12778331235769,10.322372363596173,-84.73611809466901,0.49342613172828514,-95.21983789822922,0.1580551363257314,-67.96782209889776,0.04426043005233495,-71.99684168370214,0.030864861621277228,-30.26533726676034
855,0.0336137601916765,-99.99999663862398,,,62183.70941725742,-93.78162905827426,37630.47332479238,-39.484997473712866,6199.525131923585,-83.52525338064483,9229.244672219844,48.87018724539309,1454.811558349721,-84.2369380158625,329.979966733497,-77.31802687161678,65.52731188959109,-80.14203330636943,9.729199728301918,-85.15245101966805,0.5070479413456042,-94.78839004742991,0.1760394110614828,-65.28150561181467,0.04823479917696189,-72.59999968977651,0.0336137601916765,-30.312221124098205
